org_row,route_id,direction_id,date,stop_id,on_time_rate,schedule_waiting_time,actual_waiting_time,excess_waiting_time,weighted_excess,a_devided_s,LIGNE
9360,71,1,20210920,1466,0.0526315789473684,"[5.0918707482993195, 5.022819563912783]","[11.867003734045822, 7.481750911994829]","[6.775132985746502, 2.4589313480820456]",4.103198638620886,0.7368421052631579,083b
9361,71,1,20210920,4251,0.0526315789473684,"[5.10410619803477, 5.006177218578503]","[9.594333460249677, 7.443861359225154]","[4.4902272622149075, 2.4376841406466507]",3.2196053298155105,0.6947368421052632,083b
9362,71,1,20210920,2874,0.1379310344827586,"[5.098639455782313, 4.9789915966386555]","[7.564094140736182, 6.754966935757766]","[2.465454684953869, 1.7759753391191104]",2.045040449688772,0.8210526315789474,083b
9364,71,1,20210920,1008,0.2,"[5.0546875, 4.978570511473726]","[10.482175291660337, 7.6084463595570835]","[5.427487791660337, 2.6298758480833575]",3.634146802187914,0.7052631578947368,083b
9365,71,1,20210920,1009,0.2166666666666666,"[5.0546875, 4.97815053462203]","[23.009385083355006, 8.554801568790673]","[17.954697583355006, 3.576651034168643]",8.738001077466311,0.631578947368421,083b
9366,71,1,20210920,1010,0.1666666666666666,"[5.0546875, 4.977731666316454]","[21.68572392765232, 7.509437483179831]","[16.63103642765232, 2.5317058168633775]",7.593003984838895,0.6526315789473685,083b
9367,71,1,20210920,1747,0.1875,[5.719288174512055],[11.30119663851116],[5.581908463999104],5.581908463999104,0.7473684210526316,083b
9368,71,1,20210920,2162,0.16,[5.549020774976658],[10.694567434049505],[5.145546659072847],5.145546659072847,0.797752808988764,083b
9369,71,1,20210920,4106,0.12,[5.550240429505136],[11.95786723579035],[6.407626806285213],6.407626806285213,0.6741573033707865,083b
9370,71,1,20210920,4107,0.16,[5.549024276377218],[8.426667309216963],[2.877643032839745],2.877643032839745,0.8426966292134831,083b
9371,71,1,20210920,2730,0.12,[5.551549175225646],[11.630496129661529],[6.0789469544358825],6.0789469544358825,0.6741573033707865,083b
9372,71,1,20210920,2159B,0.2,[5.551553843759726],[9.809080245609827],[4.257526401850101],4.257526401850101,0.7303370786516854,083b
9373,71,1,20210920,4162,0.16,[5.552991363211952],[9.2104583506373],[3.657466987425348],3.657466987425348,0.8314606741573034,083b
9374,71,1,20210920,4165,0.24,[5.553082399626517],[12.04562926934587],[6.492546869719353],6.492546869719353,0.6853932584269663,083b
9375,71,1,20210920,2845,0.25,[5.551395007342144],[6.026686039174889],[0.4752910318327448],0.4752910318327447,1.2921348314606742,083b
9516,43,1,20210920,2558,0.2608695652173913,[5.636653895274585],[5.078704761722777],[-0.5579491335518076],-0.5579491335518076,2.3854166666666665,086b
9517,43,1,20210920,4267,0.5652173913043478,[5.629394788625336],[9.46231151468061],[3.8329167260552746],3.8329167260552746,0.78125,086b
9518,43,1,20210920,4271,0.0,[5.634929893278837],[0],[-5.634929893278837],-5.634929893278837,0.0104166666666666,086b
9519,43,1,20210920,4217,0.6086956521739131,[5.62684256572209],[9.106480327556984],[3.4796377618348933],3.4796377618348933,0.8020833333333334,086b
9520,43,1,20210920,2370,0.4347826086956521,[5.626658415489451],[7.751009561658365],[2.124351146168914],2.124351146168914,0.8125,086b
9521,43,1,20210920,1348,0.45,[5.634803921568627],[7.575737584132475],[1.9409336625638476],1.940933662563848,0.84375,086b
9522,43,1,20210920,1350,0.6,[5.6302373649592745],[7.703763472519736],[2.073526107560461],2.073526107560461,0.8333333333333334,086b
9523,43,1,20210920,4213,0.375,[5.630232558139535],[8.915650506927301],[3.2854179487877664],3.2854179487877664,0.8541666666666666,086b
9524,43,1,20210920,4214,0.4375,[5.63412579213581],[8.15447035937729],[2.52034456724148],2.52034456724148,0.8645833333333334,086b
9525,43,1,20210920,4074B,0.5625,[5.635411418162086],[8.52616528520633],[2.8907538670442445],2.8907538670442445,0.8645833333333334,086b
9526,43,1,20210920,6702,0.625,[5.62401007047394],[7.894137174238963],[2.2701271037650237],2.270127103765024,0.90625,086b
9527,43,1,20210920,6706,0.5,[5.644713306748228],[8.283661852660968],[2.63894854591274],2.63894854591274,0.875,086b
9528,43,1,20210920,4594,0.5882352941176471,[5.6295641931684335],[8.574076936463948],[2.9445127432955145],2.9445127432955145,0.8020833333333334,086b
9529,43,1,20210920,3225,0.3888888888888889,[5.514284421746823],[9.663992293946212],[4.1497078721993885],4.1497078721993885,0.7083333333333334,086b
9530,43,0,20210920,3234,0.217391304347826,[5.244458930899609],[4.860874174767575],[-0.38358475613203336],-0.3835847561320333,2.303921568627451,086b
9531,43,0,20210920,3238,0.6666666666666666,"[5.234298218895948, 6.289429763560501]","[7.903983984444368, 4.872259882566479]","[2.6696857655484196, -1.417169880994022]",2.3878336519937684,0.8666666666666667,086b
9532,43,0,20210920,3252,0.4761904761904761,"[5.24363880679184, 6.57338766832034]","[7.664246703745815, 5.870585353697535]","[2.4206078969539746, -0.7028023146228044]",2.205200296155576,0.8095238095238095,086b
9533,43,0,20210920,3281,0.6666666666666666,"[5.243679372392211, 6.579236086494151]","[8.390574162545066, 6.249418228595286]","[3.1468947901528557, -0.3298178578988651]",2.907121504080323,0.8285714285714286,086b
9534,43,0,20210920,3282,0.5238095238095238,"[5.233681462140992, 6.585106382978723]","[9.357154965789174, 4.915992456818801]","[4.123473503648182, -1.6691139261599224]",3.7239847153855545,0.819047619047619,086b
9535,43,0,20210920,3253,0.5714285714285714,"[5.829558323895809, 6.585106382978723]","[7.677878295386747, 5.648766298073028]","[1.8483199714909375, -0.9363400849056953]",1.6686644839814777,0.8380952380952381,086b
9536,43,0,20210920,3257,0.3846153846153846,[5.873578748398788],[8.733254741673505],[2.8596759932747178],2.8596759932747178,0.8125,086b
9537,43,0,20210920,4595,0.3076923076923077,[5.879775280898876],[8.772593822453334],[2.8928185415544583],2.8928185415544583,0.84375,086b
9538,43,0,20210920,1242,0.4,[6.128816666666666],[8.536942492970352],[2.408125826303686],2.408125826303686,0.8229166666666666,086b
9539,43,0,20210920,6754,0.4,[6.132111695906432],[9.27406567819914],[3.1419539822927076],3.141953982292708,0.8333333333333334,086b
9540,43,0,20210920,6755,0.5,[6.1230947368421065],[9.540363741870127],[3.417269005028021],3.417269005028021,0.8125,086b
9541,43,0,20210920,4253,0.3,[6.11578947368421],[8.0748417077977],[1.9590522341134902],1.9590522341134904,0.8541666666666666,086b
9542,43,0,20210920,1351,0.4,[6.113829824561404],[8.784164378595438],[2.670334554034034],2.670334554034034,0.8229166666666666,086b
9543,43,0,20210920,1356,0.4,[6.116842105263158],[9.200586636324891],[3.0837445310617326],3.083744531061733,0.8125,086b
9544,43,0,20210920,2305,0.3,[6.131456927526071],[8.944585519646175],[2.813128592120104],2.813128592120104,0.8125,086b
9545,43,0,20210920,4252,0.2,[6.1078158167114],[9.18884755975927],[3.081031743047869],3.081031743047869,0.8229166666666666,086b
9546,43,0,20210920,4258,0.3,[6.106880218932004],[9.30739041152743],[3.2005101925954262],3.2005101925954262,0.84375,086b
9547,43,0,20210920,4266,0.2,[6.12684980722047],[11.724488186663104],[5.597638379442634],5.597638379442634,0.6979166666666666,086b
9548,43,0,20210920,4127,0.2272727272727272,[5.902200488997555],[9.570285584282436],[3.668085095284881],3.668085095284881,0.8333333333333334,086b
9549,43,0,20210920,2558,0.2727272727272727,[5.908312958435208],[5.243201672944948],[-0.6651112854902603],-0.6651112854902603,2.3854166666666665,086b
9550,43,1,20210920,3230,0.2456140350877192,"[3.5708661417322833, 4.965863453815261]","[5.06431227696813, 5.672330126894743]","[1.493446135235847, 0.7064666730794826]",1.04374358543221,0.8823529411764706,086b
9551,43,1,20210920,3231,0.3103448275862069,"[3.3249661835748796, 4.965325567902887]","[5.701508539602418, 6.96120672777983]","[2.3765423560275387, 1.9958811598769426]",2.154489991606358,0.7843137254901961,086b
9552,43,1,20210920,3232,0.3448275862068966,"[3.325239130434783, 4.964792001428316]","[5.346765148967666, 8.332571214156166]","[2.0215260185328834, 3.36777921272785]",2.8068403818132808,0.7745098039215687,086b
9553,43,1,20210920,3233,0.2758620689655172,"[3.3255169082125606, 4.964792001428316]","[5.327205192579342, 6.877878512735468]","[2.0016882843667814, 1.913086511307152]",1.950003916748664,0.7843137254901961,086b
9554,43,1,20210920,3234,0.4444444444444444,"[5.2460732984293195, 4.951612903225806]","[5.245831055085114, 3.2727177534057463]","[-0.00024224334420530624, -1.6788951498200597]",-0.6717034059345471,2.303921568627451,086b
9555,43,0,20210920,1145,,[6.016666666666667],[6.346989379809459],[0.3303227131427926],0.3303227131427926,1.1666666666666667,086b
9556,43,1,20210920,1145,,[6.0],[9.008978878412963],[3.0089788784129627],3.0089788784129627,1.1666666666666667,086b
9635,21,1,20210920,4014,0.2891566265060241,"[2.975806451612903, 3.085774058577406, 10.5]","[5.457528932197206, 5.76034059413048, 0]","[2.4817224805843026, 2.6745665355530743, -10.5]",2.196571187421525,1.1830985915492958,087b
9636,21,1,20210920,3231,0.6136363636363636,"[2.975806451612903, 3.085774058577406, 10.5]","[5.729889330727263, 4.985472721406409, 0]","[2.7540828791143603, 1.8996986628290031, -10.5]",1.805902653963688,0.7619047619047619,087b
9637,21,1,20210920,3232,0.6818181818181818,"[2.975806451612903, 3.085774058577406, 10.5]","[5.740115049165495, 5.130718428772149, 0]","[2.764308597552592, 2.0449443701947434, -10.5]",1.900196311780418,0.7959183673469388,087b
9638,21,1,20210920,3233,0.5681818181818182,"[2.975806451612903, 3.085774058577406, 10.5]","[6.359473010847004, 5.961768968372437, 0]","[3.3836665592341006, 2.875994909795031, -10.5]",2.632507198358616,0.7687074829931972,087b
9639,21,1,20210920,3239,0.5909090909090909,"[2.9760796039958786, 3.085774058577406, 10.5]","[6.115863710881607, 4.721238605606027, 0]","[3.1397841068857284, 1.6354645470286213, -10.5]",1.7733411286348577,0.7891156462585034,087b
9640,21,1,20210920,3235,0.5340909090909091,"[2.994414799003913, 3.085774058577406, 10.5]","[6.151083262238117, 5.07207001678658, 10.5]","[3.156668463234204, 1.9862959582091744, 0.0]",2.326539758117492,0.7755102040816326,087b
9641,21,1,20210920,3236,0.4886363636363636,"[2.994807923169268, 3.085774058577406, 10.5]","[6.743559728271916, 6.661365535730195, 10.5]","[3.748751805102648, 3.5755914771527895, 0.0]",3.523378106224529,0.7959183673469388,087b
9642,21,1,20210920,4653,0.4772727272727273,"[2.9956005245143795, 3.085774058577406, 10.5]","[8.251944990043473, 5.674187149101147, 10.5]","[5.256344465529093, 2.5884130905237415, 0.0]",3.424626591602964,0.7891156462585034,087b
9643,21,1,20210920,4655,0.5238095238095238,"[3.02, 3.085774058577406, 10.5]","[5.352681421633654, 5.366623095786571, 10.5]","[2.3326814216336538, 2.2808490372091654, 0.0]",2.233583506630024,0.8299319727891157,087b
9644,21,1,20210920,4656,0.4166666666666667,"[3.0206644081602425, 3.086182773206898, 10.5]","[9.315082650878528, 6.485462916462125, 11.001133333333321]","[6.294418242718286, 3.399280143255227, 0.5011333333333212]",4.421005098640458,0.7278911564625851,087b
9645,21,1,20210920,4657,0.4761904761904761,"[3.0361092715231788, 3.0991925401125235, 10.5]","[6.229020233123214, 7.435931520658075, 10.5]","[3.1929109616000355, 4.336738980545551, 0.0]",3.771841826815044,0.7551020408163265,087b
9647,21,1,20210920,1193,0.0357142857142857,"[3.0372039570461897, 3.086804345300337, 10.5]","[13.753263807906809, 28.618694388879298, 10.5]","[10.716059850860619, 25.53189004357896, 0.0]",19.116075850963743,0.1836734693877551,087b
9648,21,1,20210920,1195,0.2987012987012987,"[3.0526315789473686, 3.2301038062283736, 10.5]","[6.742519992579462, 6.283143405304812, 10.5]","[3.6898884136320933, 3.0530395990764383, 0.0]",3.1923994654803605,0.7891156462585034,087b
9649,21,1,20210920,1196,0.3,"[3.081699346405229, 3.087982832618026, 10.5]","[6.362441878201406, 5.272322831703398, 10.5]","[3.2807425317961774, 2.184339999085372, 0.0]",2.544605459567613,0.7887323943661971,087b
9650,21,1,20210920,4059,0.275,"[3.1156130475571913, 3.087982832618026, 10.5]","[7.285741253118652, 6.533486959878214, 10.5]","[4.170128205561461, 3.4455041272601883, 0.0]",3.623850661309632,0.8380281690140845,087b
9651,21,1,20210920,2864,0.225,"[3.116883116883117, 3.087982832618026, 10.5]","[8.58935644356434, 6.167811411617527, 10.5]","[5.472473326681222, 3.0798285789995012, 0.0]",3.9163824040998856,0.7676056338028169,087b
9652,21,1,20210920,4062,0.2597402597402597,"[3.116883116883117, 3.087982832618026]","[8.82123763271389, 6.5232776302117985]","[5.704354515830773, 3.4352947975937727]",4.3429186848885735,0.7898550724637681,087b
9653,21,1,20210920,4101,0.2727272727272727,"[3.116883116883117, 3.087982832618026]","[5.958413575635519, 5.622912016602336]","[2.841530458752402, 2.53492918398431]",2.6575696938915465,0.8188405797101449,087b
9654,21,1,20210920,4109,0.2467532467532467,"[3.117196010532771, 3.087982832618026]","[6.020049384530877, 5.772694700886587]","[2.9028533739981057, 2.6847118682685616]",2.771968470560379,0.7391304347826086,087b
9655,21,1,20210920,4115,0.2337662337662337,"[3.117510639832648, 3.087982832618026]","[6.151938166706336, 6.870671549871016]","[3.034427526873688, 3.78268871725299]",3.483384241101269,0.782608695652174,087b
9656,21,1,20210920,4103,0.2207792207792207,"[3.1374717650855115, 3.087982832618026]","[6.922000035047513, 6.15824888262118]","[3.7845282699620015, 3.0702660500031542]",3.3559709379866933,0.7463768115942029,087b
9657,21,1,20210920,4104,0.1818181818181818,"[3.1374717650855115, 3.087982832618026]","[6.391553142590777, 7.5150854965113565]","[3.254081377505265, 4.427102663893331]",3.957894149338105,0.6956521739130435,087b
9658,21,1,20210920,4112,0.1818181818181818,"[3.1184649360014425, 3.087982832618026]","[10.220996745987852, 6.811562259431494]","[7.102531809986409, 3.7235794268134685]",5.075160380082645,0.6956521739130435,087b
9659,21,1,20210920,4105,0.2435897435897435,"[3.0547945205479454, 3.087982832618026]","[8.06595550988735, 6.207879183300309]","[5.011160989339405, 3.1198963506822834]",3.858671600157722,0.7753623188405797,087b
9660,21,1,20210920,4106,0.1794871794871795,"[3.0547945205479454, 3.087425478132303]","[7.947493891992655, 6.391791218974649]","[4.89269937144471, 3.3043657408423455]",3.924808565296394,0.7318840579710145,087b
9661,21,1,20210920,4107,0.1923076923076923,"[3.0547945205479454, 3.0871485297274095]","[7.159031181213316, 5.225038874151909]","[4.104236660665371, 2.137890344424499]",2.90599437420609,0.8260869565217391,087b
9662,21,1,20210920,4110,0.1538461538461538,"[3.0547945205479454, 3.0732758620689653]","[7.7367821169434245, 5.539506108179997]","[4.681987596395479, 2.4662302461110315]",3.331760461065894,0.7681159420289855,087b
9663,21,1,20210920,2519,0.1428571428571428,"[3.0749473493100945, 3.0732758620689653]","[6.765175432731011, 5.81772872741059]","[3.6902280834209167, 2.744452865341625]",3.122762952573342,0.7971014492753623,087b
9664,21,1,20210920,4116,0.1298701298701298,"[3.074320987654321, 3.0732758620689653]","[9.003090661328674, 5.973058147443728]","[5.928769673674353, 2.899782285374763]",4.111377240694599,0.7028985507246377,087b
9665,21,1,20210920,1112,0.1710526315789473,"[3.1149068322981366, 3.0732758620689653]","[6.223279966320121, 6.625094658268352]","[3.108373134021984, 3.5518187961993863]",3.370409207126813,0.7391304347826086,087b
9666,21,0,20210920,1183,0.5882352941176471,"[3.33206106870229, 3.094713656387665]","[5.376731236847637, 4.624146013700544]","[2.044670168145347, 1.5294323573128792]",1.712822086592232,0.8428571428571429,087b
9667,21,0,20210920,4152,0.4883720930232558,"[3.3318150975402885, 3.03624662282714]","[9.187561720491873, 5.852228081326432]","[5.855746622951584, 2.815981458499292]",3.916586087007881,0.7285714285714285,087b
9668,21,0,20210920,1303,0.4418604651162791,"[3.3318150975402885, 3.025651461629038]","[9.001151607032917, 4.15501836642075]","[5.669336509492628, 1.1293669047917119]",2.7731490030454924,0.7714285714285715,087b
9669,21,0,20210920,4153,0.3493975903614458,"[3.3133333333333335, 3.025345622119816]","[5.71218496366071, 3.998166782381484]","[2.3988516303273766, 0.9728211602616681]",1.5338823288121108,0.8571428571428571,087b
9670,21,0,20210920,4156,0.216867469879518,"[3.292863133176786, 3.024665821617885]","[6.176209559259641, 4.395262521278141]","[2.883346426082855, 1.3705966996602563]",1.9657769198920985,0.8214285714285714,087b
9671,21,0,20210920,4157,0.3012048192771084,"[3.292555729516141, 3.01419791184488]","[6.165218930559366, 4.610006479495146]","[2.872663201043225, 1.5958085676502662]",2.098177603739299,0.8357142857142857,087b
9672,21,0,20210920,4158,0.2948717948717949,"[3.291946308724832, 3.026315789473684]","[7.327722938160254, 4.981164884701413]","[4.035776629435421, 1.954849095227729]",2.711550016757799,0.7785714285714286,087b
9673,21,0,20210920,4163,0.2692307692307692,"[3.291946308724832, 3.026315789473684]","[7.161367991726096, 4.804491617725316]","[3.869421683001264, 1.7781758282516318]",2.538628866342408,0.7785714285714286,087b
9674,21,0,20210920,4159,0.2435897435897435,"[3.291946308724832, 3.026315789473684]","[7.008282854326779, 4.5347126531125665]","[3.7163365456019473, 1.5083968636388825]",2.3112840207163607,0.7857142857142857,087b
9675,21,0,20210920,4160,0.3205128205128205,"[3.291946308724832, 3.026315789473684]","[6.551396865219881, 5.891768178715776]","[3.259450556495049, 2.8654523892420922]",3.008724450061349,0.7785714285714286,087b
9676,21,0,20210920,4168,0.2948717948717949,"[3.291946308724832, 3.026315789473684]","[6.545295478283056, 5.3204938852244315]","[3.253349169558224, 2.2941780957507474]",2.6429675771352845,0.7571428571428571,087b
9677,21,0,20210920,4169,0.2692307692307692,"[3.291946308724832, 3.026315789473684]","[5.945308118846312, 4.849101299631704]","[2.65336181012148, 1.8227855101580204]",2.1248132555992787,0.7857142857142857,087b
9678,21,0,20210920,4162,0.2564102564102564,"[3.291946308724832, 3.026315789473684]","[6.578210880972688, 5.2665785583869615]","[3.286264572247856, 2.2402627689132775]",2.6206270610349427,0.8285714285714286,087b
9679,21,0,20210920,4165,0.2307692307692307,"[3.291946308724832, 3.026315789473684]","[6.3977568621311764, 6.1273863928313235]","[3.1058105534063443, 3.1010706033576394]",3.1027942215571684,0.75,087b
9680,21,0,20210920,2866,0.2875,"[3.291946308724832, 3.026315789473684]","[5.093200144894102, 4.650239214476645]","[1.8012538361692703, 1.6239234250029613]",1.688407210881619,0.8591549295774648,087b
9681,21,0,20210920,4002B,0.240506329113924,"[3.291946308724832, 3.06471568627451]","[5.836126098802096, 5.2107064464838055]","[2.5441797900772642, 2.1459907602092954]",2.288625636579911,0.7816901408450704,087b
9682,21,0,20210920,1099,0.240506329113924,"[3.291946308724832, 3.0551181102362204]","[8.83370611264815, 8.016156126072037]","[5.541759803923318, 4.9610380158358165]",5.169057760822384,0.6408450704225352,087b
9683,21,0,20210920,1116,0.240506329113924,"[3.291946308724832, 3.0551181102362204]","[7.55718291807852, 6.530311984972394]","[4.265236609353687, 3.4751938747361732]",3.758194257285731,0.7605633802816901,087b
9684,21,0,20210920,1102,0.0126582278481012,[],[],[],,0.0070422535211267,087b
9685,21,0,20210920,4598,0.0126582278481012,"[3.291946308724832, 3.0551181102362204]","[74.5, 113.46110833333324]","[71.20805369127517, 110.40599022309702]",96.36493833110111,0.0422535211267605,087b
9686,21,0,20210920,4599,0.2658227848101265,"[3.291946308724832, 3.0551181102362204]","[6.296927327189294, 5.331391489493519]","[3.0049810184644614, 2.2762733792572982]",2.537302981361357,0.7535211267605634,087b
9687,21,0,20210920,4600,0.2531645569620253,"[3.291946308724832, 3.0551181102362204]","[6.214726025046996, 5.96793613306887]","[2.922779716322164, 2.9128180228326492]",2.9163863906497887,0.7746478873239436,087b
9688,21,0,20210920,4601,0.2025316455696202,"[3.291946308724832, 3.0551181102362204]","[5.277265791572327, 6.21331646192017]","[1.9853194828474945, 3.15819835168395]",2.738062637473876,0.7535211267605634,087b
9689,21,0,20210920,4602,0.2352941176470588,"[3.0762956136132926, 3.0496663154197403]","[4.564420380555789, 6.119389061185393]","[1.4881247669424962, 3.0697227457656524]",2.603021702834229,0.7464788732394366,087b
9690,21,0,20210920,4658,0.2352941176470588,"[3.044651137711636, 3.049534536512537]","[4.704118031248716, 6.362909941676121]","[1.65946689353708, 3.313375405163584]",2.825336827962321,0.7535211267605634,087b
9691,21,0,20210920,4659,0.2,"[3.0436893203883497, 3.049407114624506]","[4.284374169556551, 5.987140979883539]","[1.240684849168201, 2.937733865259033]",2.4369653031338694,0.8380281690140845,087b
9692,21,0,20210920,3238,0.2,"[3.0436893203883497, 3.048566816025303]","[6.320338026729002, 5.900913157751484]","[3.276648706340652, 2.852346341726181]",2.977550318169796,0.7112676056338029,087b
9693,21,0,20210920,3252,0.1829268292682926,"[3.0436893203883497, 3.035727513227513]","[4.668880596350044, 6.652161031292759]","[1.625191275961694, 3.616433518065246]",3.0288538400674763,0.7122302158273381,087b
9694,21,0,20210920,3281,0.2195121951219512,"[3.0436893203883497, 3.0263045210117503]","[5.375396449647918, 6.3521692347832515]","[2.3317071292595686, 3.325864713771501]",3.0325067380138817,0.7050359712230215,087b
9695,21,0,20210920,3282,0.1707317073170731,"[3.0436893203883497, 3.0255777276047544]","[4.438089994177765, 6.187995843958649]","[1.394400673789415, 3.1624181163538942]",2.6407080513348675,0.7266187050359713,087b
9696,21,0,20210920,4014,0.2317073170731707,"[3.0436893203883497, 3.016]","[5.085207830880514, 5.349357031409349]","[2.0415185104921645, 2.3333570314093492]",2.2472407465485404,1.20863309352518,087b
9697,43,0,20210920,3238,0.6666666666666666,"[5.234298218895948, 6.289429763560501]","[7.903983984444368, 4.872259882566479]","[2.6696857655484196, -1.417169880994022]",2.3878336519937684,0.8666666666666667,086b
9698,43,0,20210920,3252,0.4761904761904761,"[5.24363880679184, 6.57338766832034]","[7.664246703745815, 5.870585353697535]","[2.4206078969539746, -0.7028023146228044]",2.205200296155576,0.8095238095238095,086b
9699,43,0,20210920,3281,0.6666666666666666,"[5.243679372392211, 6.579236086494151]","[8.390574162545066, 6.249418228595286]","[3.1468947901528557, -0.3298178578988651]",2.907121504080323,0.8285714285714286,086b
9700,43,0,20210920,3282,0.5238095238095238,"[5.233681462140992, 6.585106382978723]","[9.357154965789174, 4.915992456818801]","[4.123473503648182, -1.6691139261599224]",3.7239847153855545,0.819047619047619,086b
9701,43,0,20210920,3253,0.5714285714285714,"[5.829558323895809, 6.585106382978723]","[7.677878295386747, 5.648766298073028]","[1.8483199714909375, -0.9363400849056953]",1.6686644839814777,0.8380952380952381,086b
9702,47,0,20210920,1112,0.25,[],[],[],,0.75,049b
9907,72,1,20210920,1732,0.28,[5.862043795620438],[7.271367773421593],[1.4093239778011553],1.4093239778011553,1.8705882352941177,088b
9908,72,1,20210920,1743,0.36,[5.8695022191984965],[9.066481601515004],[3.196979382316508],3.196979382316508,0.8588235294117647,088b
9909,72,1,20210920,1744,0.4,[5.876288125435314],[12.058757399557512],[6.182469274122198],6.182469274122198,0.7647058823529411,088b
9910,72,1,20210920,1334,0.44,[5.870083248303451],[9.850817908409386],[3.9807346601059352],3.9807346601059352,0.788235294117647,088b
9911,72,1,20210920,2849,0.44,[5.877691315493664],[10.900063578970604],[5.0223722634769405],5.0223722634769405,0.8,088b
9912,72,1,20210920,2163,0.32,[5.8714966118415735],[10.29714327193412],[4.425646660092546],4.425646660092546,0.8117647058823529,088b
9913,72,1,20210920,1466,0.24,[5.879170805171314],[11.659152916479893],[5.77998211130858],5.77998211130858,0.6823529411764706,088b
9914,72,1,20210920,4251,0.4,[5.872827491259094],[8.71065539829674],[2.8378279070376466],2.837827907037646,0.8705882352941177,088b
9915,72,1,20210920,2803,0.44,[5.887319980002258],[7.9506313943091405],[2.0633114143068827],2.0633114143068827,0.8823529411764706,088b
9916,72,1,20210920,6800,0.28125,[5.605],[8.623356435823428],[3.018356435823428],3.018356435823428,0.8823529411764706,088b
9917,72,1,20210920,2805,0.3125,[5.604834722222222],[9.319710994642787],[3.7148762724205646],3.7148762724205646,0.8470588235294118,088b
9918,72,1,20210920,1788,0.34375,[5.604672222222222],[10.833357530887813],[5.228685308665591],5.228685308665591,0.788235294117647,088b
9919,72,1,20210920,2807,0.34375,[5.599980092592593],[9.626114393885425],[4.026134301292832],4.026134301292832,0.788235294117647,088b
9920,72,1,20210920,2808,0.34375,[5.599975],[7.650882779360841],[2.0509077793608412],2.050907779360841,0.8352941176470589,088b
9921,72,1,20210920,2171,0.34375,[5.600001388888888],[10.973792793154962],[5.373791404266074],5.373791404266073,0.8117647058823529,088b
9922,72,1,20210920,2547,0.3061224489795918,[5.6307506053268765],[8.595853242955064],[2.9651026376281875],2.9651026376281875,0.8588235294117647,088b
9923,72,1,20210920,4125,0.2448979591836734,[5.628329297820823],[10.046096950580552],[4.4177676527597285],4.4177676527597285,0.7647058823529411,088b
9924,72,1,20210920,4267,0.2727272727272727,[5.840523167881205],[9.359236658029731],[3.518713490148526],3.518713490148526,0.788235294117647,088b
9925,72,1,20210920,4271,0.0303030303030303,[5.849062989099096],[162.78559731968582],[156.9365343305867],156.93653433058668,0.0588235294117647,088b
9926,72,1,20210920,4217,0.2727272727272727,[5.8402833924593685],[10.723101563698338],[4.882818171238969],4.88281817123897,0.788235294117647,088b
9927,72,1,20210920,2370,0.1212121212121212,[5.840165557450086],[10.596667671618187],[4.756502114168101],4.756502114168101,0.7529411764705882,088b
9928,72,1,20210920,1349,0.2121212121212121,[5.83993399339934],[10.730221893391395],[4.890287899992055],4.890287899992054,0.8117647058823529,088b
9929,72,1,20210920,1016,0.2307692307692307,[5.551205064844466],[8.869773514747576],[3.3185684499031103],3.3185684499031103,0.8235294117647058,088b
9930,72,1,20210920,1024,0.1923076923076923,[5.53698508028828],[9.144606930058895],[3.6076218497706156],3.607621849770616,0.8235294117647058,088b
9931,72,1,20210920,1083,0.1923076923076923,[5.536418816388467],[8.056408684827469],[2.5199898684390014],2.5199898684390014,0.8352941176470589,088b
9932,72,1,20210920,1904,0.1923076923076923,[5.537788315629742],[7.321777783015077],[1.783989467385335],1.783989467385335,0.9058823529411764,088b
9933,72,1,20210920,2838,0.1538461538461538,[5.53793626707132],[12.863924131691757],[7.325987864620437],7.325987864620437,0.6470588235294118,088b
9934,72,0,20210920,2828,0.7142857142857143,[5.627799736495389],[2.5828603765889615],[-3.044939359906427],-3.044939359906427,6.420454545454546,088b
9935,72,0,20210920,2830,0.5714285714285714,[5.6358886208283065],[7.169208195533736],[1.5333195747054296],1.5333195747054296,0.8636363636363636,088b
9936,72,0,20210920,1030,0.3809523809523809,[5.635526315789473],[7.545674569369644],[1.9101482535801706],1.9101482535801708,0.8863636363636364,088b
9937,72,0,20210920,1052,0.4545454545454545,[5.603991271188965],[8.005301161644303],[2.4013098904553374],2.4013098904553374,0.8636363636363636,088b
9938,72,0,20210920,1051,0.5,[5.59821268790265],[9.101138255623178],[3.5029255677205287],3.5029255677205287,0.8409090909090909,088b
9939,72,0,20210920,1356,0.4482758620689655,[5.626676602086438],[8.203054936630187],[2.5763783345437483],2.5763783345437483,0.8181818181818182,088b
9940,72,0,20210920,2305,0.3846153846153846,[5.628862055257405],[8.492445009176654],[2.8635829539192494],2.863582953919249,0.8295454545454546,088b
9941,72,0,20210920,4252,0.3076923076923077,[5.633816835619162],[7.933465131648083],[2.299648296028921],2.299648296028921,0.8068181818181818,088b
9942,72,0,20210920,4258,0.358974358974359,[5.630719538859074],[7.685242624016733],[2.0545230851576592],2.0545230851576592,0.8409090909090909,088b
9943,72,0,20210920,4266,0.2307692307692307,[5.635897932816538],[8.480425689403841],[2.8445277565873033],2.844527756587304,0.7159090909090909,088b
9944,72,0,20210920,4127,0.4102564102564102,[5.635957066189624],[7.584871871673756],[1.948914805484132],1.948914805484132,0.8522727272727273,088b
